size,color,price,uniq_id,brand_name,highlights,product_id,description,ingredients,availability,product_name,primary_image_url
0.12 oz,206,50.0,8f82a045783391b6,CHANEL,,pimprod2030096,"FeaturesConcentrated, ultra-thin pigments deliver full coverage and magnify shade saturation.Sweet almond oil and sappan wood help smooth, moisturize and protect lips.","[{""ingredients"": ""Pentaerythrityl Adipate/Caprate/Caprylate/Heptanoate, Hydrogenated Polyisobutene, Octyldodecyl Neopentanoate, Octyldodecanol, Synthetic Wax, Polyglyceryl-10 Nonaisostearate, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Polyglyceryl-2 Triisostearate, Hydrogenated Coconut Oil, Ethylene/Propylene Copolymer, Disteardimonium Hectorite, Tocopheryl Acetate, Propylene Carbonate, Hydrogenated Castor Oil, Alumina, Parfum (Fragrance), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Hydrogenated Vegetable Oil, Peg-8, Talc, Potassium Alum, Tin Oxide, Silica, Tocopherol, Camellia Sinensis Leaf Powder, Kaolin, Ascorbyl Palmitate, Caesalpinia Sappan Bark Extract, Ascorbic Acid, Citric Acid, Bht, [+ / - (May Contain), CI 12085 (Red 36), CI 15850 (Red 6), CI 15850 (Red 7 Lake), CI 15985 (Yellow 6 Lake), CI 17200 (Red 33 Lake), CI 19140 (Yellow 5 Lake), CI 42090 (Blue 1 Lake), CI 45380 (Red 22 Lake), CI 45410 (Red 28 Lake), CI 73360 (Red 30 Lake), CI 75470 (Carmine), CI 77163 (Bismuth Oxychloride), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 77742 (Manganese Violet), CI 77891 (Titanium Dioxide), Mica], IL45A-VIII.""}]",in_stock,ROUGE ALLURE Luminous Intense Lip Colour,https://media.ulta.com/i/ulta/2607863
0.05 oz,Truth or Dare 217coral,32.0,8f87ec80bf769fff,NARS,"[""Clean Ingredients""]",pimprod2038271,"BenefitsLightweight, non-sticky formula glides on color and shine, giving lips a fuller-looking appearance with buildable, sheer-to-medium coverageColor-meets-care lipstick applies dimensional shine and long-lasting wear while a blend of antioxidants helps protect lipsFeaturesHigh-shine finishSheer-to-medium coverage8-hour hydrationLong-lastingKey IngredientsMONOÏ HYDRATING COMPLEX: A moisturizing blend of Coconut Oil, Gardenia Tahitensis Flower Extract, and Squalene provides long-lasting comfort for smooth, supple lipsSHEA BUTTER: Forms a nourishing barrier around lips to retain moisture levels for 8-hour hydrationMANGO BUTTER: Helps smooth dry lips with an anti-aging effect","[{""ingredients"": ""Tridecyl Trimellitate, Hydrogenated Polyisobutene, Phenylpropyldimethylsiloxysilicate, Synthetic Wax, Ricinus Communis (Castor) Seed Oil, Diisostearyl Malate, Mica, Hydrogenated Vegetable Oil, Polyethylene, Diglyceryl Sebacate/Isopalmitate, Dimethicone, Dicalcium Phosphate, Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, Gardenia Taitensis Flower Extract, Moringa Oleifera Seed Extract, Polyhydroxystearic Acid, Isopropyl Myristate, Isostearic Acid, Ethylhexyl Palmitate, Lecithin, Polyglyceryl-3 Polyricinoleate, Triethoxycaprylylsilane, Polysilicone-11, Butyrospermum Parkii (Shea) Butter, Ethylene/Propylene Copolymer, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Tocopherol, Water/Aqua/Eau, Collagen, Leuconostoc/Radish Root Ferment Filtrate, Hydrogenated Coco-Glycerides, Sodium Hyaluronate, Hydrogenated Castor Oil, Tocopheryl Acetate, Cocos Nucifera (Coconut) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Mangifera Indica (Mango) Seed Butter, Olea Europaea (Olive) Fruit Oil, Caprylyl Glycol, Glyceryl Caprylate, Glycerin. May Contain/Peut Contenir (+/-): Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Blue 1 Lake (Ci 42090), Red 28 Lake (Ci 45410), Red 7 Lake (Ci 15850), Yellow 5 Lake (Ci 19140), Yellow 6 Lake (Ci 15985), Titanium Dioxide (Ci 77891).""}]",in_stock,Afterglow Sensual Shine Lipstick,https://media.ulta.com/i/ulta/2608913
0.12 oz,Blushwarm light pink,34.0,8f933d19ffb48ce5,jane iredale,"[""Clean Ingredients"", ""Cruelty Free"", ""Sustainable Packaging Brand""]",pimprod2040908,"BenefitsHighly pigmented lip color for bold payoff.Smooth, satin finish.Creamy, no-tug texture.Rich-yet-weightless feel.Always cruelty-free.Key IngredientsCocoa Butter is a natural antioxidant and moisturizer known for its restorative properties that helps to protect lips and keep them hydrated.Portulaca Pilosa Extract is rich in omega-3 fatty acids and has been shown to soothe skin and support collagen production for a more supple appearance.Sunflower Seed Oil contains high quantities of vitamin E and helps to protect and nourish lips while supporting the skin's ability to retain moisture.","[{""ingredients"": ""Blush: Ricinus Communis (Castor) Seed Oil, Octyldodecanol, Euphorbia Cerifera(Candelilla) Wax, Bis-Diglyceryl Polyacyladipate-2, Polyglyceryl-10Pentaisostearate, Oryza Sativa (Rice) Bran Wax, Polyhydroxystearic Acid, Cetearyl Ethylhexanoate, Oryza Sativa (Rice) Bran Extract, Ethylhexyl Palmitate, Theobroma Cacao (Cocoa) Seed Butter, Tribehenin, Helianthus Annuus (Sunflower) Seed Extract, Sorbitan Isostearate, Tocopherolrosmarinus Officinalis (Rosemary) Leaf Extract, Portulaca Pilosa Extract, Ascorbyl Palmitate, Sucrose Cocoate, Palmitoyl Tripeptide-1, Palmitoyltripeptide-38, Mica (CI 77019).""}]",in_stock,ColorLuxe Hydrating Cream Lipstick,https://media.ulta.com/i/ulta/2616239
0.06 oz,Wicked Applebordeaux wine,11.2,8f96b18f1a2526e9,about-face,"[""Clean Ingredients"", ""Cruelty Free"", ""Vegan""]",pimprod2037252,"FeaturesInfused with a deliciously fruity scent and a blend of lip-loving ingredients like pomegranate flower extract + cherry butter to plump and moisturize.Twist wisely! Once lip butter goes up, it won't come back down.BenefitsVegan and cleanly formulated.","[{""ingredients"": ""Diisostearyl Malate, Polyglyceryl-2 Triisostearate, Polybutene, Bis-Diglyceryl Polyacyladipate-2, Caprylic/Capric Triglyceride, Microcrystalline Wax (Cera Microcristallina/Cire Microcristalline), Synthetic Wax, Stearalkonium Hectorite, CI 77499 (Iron Oxides), CI 15850 (Red 7), Paraffin, CI 77491 (Iron Oxides), Propylene Carbonate, Parfum (Fragrance), Caprylyl Glycol, Phenoxyethanol, Ethylene/Propylene Copolymer, CI 17200 (Red 33 Lake), Butyrospermum Parkii (Shea Butter/Beurre de Karit\u00e9), Simmondsia Chinensis (Jojoba) Seed Oil, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Hexylene Glycol, Punica Granatum (Pomegranate/Grenade) Flower Extract, Prunus Avium (Sweet Cherry/Guigne) Seed Oil, Polyglyceryl-3 Diisostearate. V/081722""}]",in_stock,Cherry Pick Lip Color Butter,https://media.ulta.com/i/ulta/2605933
0.15 oz,Iced Amethyst,10.49,8f9e3ebe57b6c7df,Revlon,,xlsImpprod2940211,"BenefitsLUSCIOUS COMFORT: Formulated with 80% conditioning ingredientsLUXURIOUS COLOR: Made with microfine pigments for lipstick shades that are rich with color yet lightweight in feelSOFT, FULLER-LOOKING LIPS: Glides on smoothly to visibly minimize lines for soft, fuller-looking lipsMORE SHADES, MORE PLAY: 12 NEW colors, 72 iconic shades in allKey IngredientsFormulated with 80% conditioning ingredientsFeaturesThere are over 130 ways to play with cool, classic and trendy shades ranging from nudes, pinks, reds, corals, browns, and purples","[{""ingredients"": ""Trioctyldodecyl Citrate, Ozokerite, Polybutene, Ethylhexyl Palmitate, Octyldodecyl Neopentanoate, Pentaerythrityl Tetraisostearate, C10 30 Cholesterol/Lanesterol Esters, Bis Diglyceryl Polyacyladipate 2, Caprylic/Capric Triglyceride, Cera Microcristallina (Microcrystalline Wax), Paraffin, Silica, Synthetic Fluorphlogopite, Calcium Sodium Borosilicate, Synthetic Wax, Tocopheryl Acetate, Ascorbyl Palmitate, Aloe Barbadensis Leaf Extract, Serica (Silk Powder), Pentaerythrityl Tetraethylhexanoate, Polyethylene, Ethylene/Propylene Copolymer, Palmitic Acid, Hydrogenated Polyisobutene, BHT, Benzoic Acid, May Contain:, Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 33 Lake (CI 17200), Yellow 5 Lake (CI 19140), Yellow 6 Lake (CI 15985), Blue 1 Lake (CI 42090), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850), Red 27 Lake (CI 45410), Bismuth Oxychloride (CI 77163), Carmine (CI 75470).""}]",in_stock,Super Lustrous Lipstick,https://media.ulta.com/i/ulta/1743232
0.07 oz,Wild Rebel,28.0,8fb2cb85505433d9,MAC,,pimprod2035955,"BenefitsDesigned for all-day wear + care, the moisture matte lipstick formula hydrates your lips instantly and over time. Lightweight, velvety texture stays in place and color-trueLips are more moisturized and look more smooth and supple with continued useImmediately blurs and smooths, reduces appearance of lip linesIn a range of matte shades: neutral nude, pigmented pink, to iconic redFeaturesThe more you Powder Kiss, the softer, smoother, suppler your lips will beProvides color-true wear, 12 hoursNon-bleeding, 12 hoursNon-feathering, 12 hoursSettle- and crease-resistant, 12 hoursNon-flaking, 12 hoursFade-resistant, 12 hours","[{""ingredients"": ""Dimethicone, Hydrogenated Polyisobutene, Cetearyl Ethylhexanoate, Dicalcium Phosphate, Microcrystalline Wax\\Cera Microcristallina\\Cire Microcristalline, Caprylic/Capric Triglyceride, Polyethylene, Dimethicone/Vinyl Dimethicone Crosspolymer, Trimethylolpropane Triisostearate, Ethylhexyl Isononanoate, Silica, Kaolin, Synthetic Wax, Bis-Diglyceryl Polyacyladipate-2, Sodium Hyaluronate, Stearalkonium Hectorite, Ricinus Communis (Castor) Seed Oil, Hydrogenated Castor Oil, Copernicia Cerifera (Carnauba) Wax/Copernicia Cerifera Cera \\Cire De Carnauba, Mica, Propylene Carbonate, Vanillin, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Bht, [+/- Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Bismuth Oxychloride (CI 77163), Blue 1 Lake (CI 42090), Manganese Violet (CI 77742), Red 6 (CI 15850), Red 21 (CI 45380), Red 30 (CI 73360), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850), Red 28 Lake (CI 45410), Yellow 5 Lake (CI 19140), Yellow 6 Lake (CI 15985)].""}]",in_stock,Powder Kiss Velvet Blur Slim Moisturizing Matte Lipstick,https://media.ulta.com/i/ulta/2601113
0.3 oz,Baked Clayterracotta nude,11.99,8fca9ce7fd058567,CoverGirl,"[""Cruelty Free""]",pimprod2049407,"FeaturesLipstick infused with Flexible Color film technology and Polymer complex.Lip color glides on smooth, even and doesn’t dry, crumble or flake on lips.Ultra-thin weightless texture, never sticky.Fragrance-free CoverGirl lipstick.Petal-shaped applicator with angled tip for precise and easy application.BenefitsTransfer-proof, crack-proof, smudge-proof, kiss-proof.Vegan formula without parabens, talc, and mineral oil.Leaping Bunny Approved by Cruelty Free International (CFI).","[{""ingredients"": ""Isododecane, C9-12 Alkane, Bis-Carboxydecyl Dimethicone, Quaternium-90 Sepiolite, Polypropylene, Trimethylsiloxysilicate, Phenyl Trimethicone, Synthetic Wax, Quaternium-90 Montmorillonite, HDI/Trimethylol Hexyllactone Crosspolymer, Coco-Caprylate/Caprate, Caprylyl Glycol, Silica Dimethyl Silylate, Linoleic Acid, Dimethicone, Theobroma Grandiflorum Seed Butter, Triethoxycaprylylsilane, Tocopheryl Acetate, Undecylenic Acid, Oleic Acid, Ethylene Brassylate, Silica, Palmitic Acid, Stearic Acid, Linolenic Acid, Tocopherol. May Contain: Mica (CI 77019), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 7 Lake (CI 15850), Titanium Dioxide (CI 77891), Red 6 Lake (CI 15850).""}]",in_stock,Outlast Forever Velvet Pigment Matte Lipstick,https://media.ulta.com/i/ulta/2635295
0.12 oz,"The Big Onewarm brick red, matte finish",21.0,8fcf18c0e76ef6e4,Urban Decay Cosmetics,"[""Cruelty Free"", ""Vegan""]",pimprod2026577,"BenefitsWith a new look and vegan makeup formula, Vice Lipstick gives you high-impact, long-lasting color in a single, hydrating swipe.Try 35 Los Angeles-inspired shades in three moisturizing, vibrant finishes: cream, matte, and shine.Find your favorite Vice lip color, from sheer pink and everyday nude, to bright orange and bold red lipstick.Forget dry, flaky lips-it's all about the comfy, hydrating feel and even coverage.Vice's creamy, moisturizing makeup formula gets a boost from aloe vera and avocado oil, ingredients known to be rich in antioxidants.Vice Lipstick is Urban Decay's love letter to L.A.","[{""ingredients"": ""Isononyl Isononanoate, Octyldodecanol, CI 77491 /Iron Oxides, Oleyl Erucate, Silica, Phenyl Trimethicone, Polyethylene, Sesamum Indicum Seed Oil /Sesame Seed Oil, Paraffin, Peg-45/Dodecyl Glycol Copolymer, Cera Microcristallina /Microcrystalline Wax /Cire Microcristalline, Dimethicone, CI 77891 /Titanium Dioxide, Kaolin, Synthetic Wax, CI 45410 /Red 28 Lake, CI 15850 /Red 7, Disteardimonium Hectorite, Tocopheryl Acetate, Dimethicone Crosspolymer, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Persea Gratissima Oil /Avocado Oil, Isopropyl Palmitate, Isopropyl Myristate, Aluminum Hydroxide, Aloe Barbadensis Leaf Extract, Tocopherol, Hydrogenated Palm Glycerides Citrate, Helianthus Annuus Seed Oil /Sunflower Seed Oil, Rosmarinus Officinalis Leaf Extract /Rosemary Leaf Extract.""}]",in_stock,Vice Hydrating Lipstick,https://media.ulta.com/i/ulta/2584549
0.17 oz,More The Mehr-iermauvey nude,28.0,8fe85e2e3015b41f,MAC,,pimprod2015609,"BenefitsSmoothing, hydrating moisture-matte liquid lipstickJust the right amount of high-impact lip colorImmediate and 10-hour moistureLong-wearing, 10 hoursSmooth, stay-true lip color, 10 hoursSoft-focus and blurred lipstick color effectFade-resistant, non-settling, non-creasing, non-flaking and non-dryingKey IngredientsBlend of Vitamin E, Powders and Emollient Properties: Provide excellent cushion, flexibility, wear and moisture that will leave lips looking and feeling soft and smooth all dayResearch ResultsConsumer testing on 116 women after one week:95% said it applied smoothly onto lips94% said it left lips feeling soft and smooth upon application92% said it was colour-true throughout wear91% said it left lips feeling moisturized upon application",,in_stock,Powder Kiss Liquid Lipcolor Longwear Lipstick,https://media.ulta.com/i/ulta/2563836
0.12 oz,Make It Bolddeep mulberry nude,26.0,90373d8caaf388ce,Buxom,,pimprod2049092,"BenefitsA new matte finish of our best-selling lip plumperClinically proven to instantly plumpComfortable all day wearTransfer-proof, feather-proofDermatologist testedKey IngredientsUnique Plumping Peptide Complex promotes plumper-looking lipsVitamin E provides antioxidant propertiesHyaluronic Acid intensely hydrates and smoothes lipsFormulated WithoutParabensSiliconesSulfatesMineral OilAlcohol","[{""ingredients"": ""Hydrogenated Polyisobutene, Isododecane, Dicalcium Phosphate, Caprylic/Capric Triglyceride, Hydrogenated Styrene/Isoprene Copolymer, Disteardimonium Hectorite, Silica Silylate, Polybutene, Trimethylsiloxysilicate, Benzyl Nicotinate, Flavor (Aroma), Ricinus Communis (Castor) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Camellia Japonica Seed Oil, Sodium Hyaluronate, Persea Gratissima (Avocado) Oil, Hydrogenated Castor Oil, Hydrolyzed Sodium Hyaluronate, Menthol, Ethylhexyl Palmitate, Synthetic Fluorphlogopite, Tribehenin, Tocopheryl Acetate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Ethyl Vanillin, Sorbitan Isostearate, Tocopherol, Menthyl Lactate, Palmitoyl Hexapeptide-12, Limonene. +/- (May Contain/Peut Contenir) Yellow 6 Lake (CI 15985), Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891), Blue 1 Lake (CI 42090), Red 7 Lake (CI 15850), Red 6 (CI 15850), Red 28 Lake (CI 45410).""}]",in_stock,Full,https://media.ulta.com/i/ulta/2635490
0.05 oz,Brickroad 103neutral mauve,4.99,903c96a3ad5eaa8e,Essence,"[""Cruelty Free"", ""Vegan"", ""Give Back""]",pimprod2045848,"FeaturesCreamy lipstick with a velvet matte finish.Up to 6h long-lasting without smudging.No drying out thanks to jojoba oil, macadamia oil, coconut oil and vitamin E.Formulated WithoutAnimal by-product.Parabens.Alcohol.Gluten.Lactose.Perfume.","[{""ingredients"": ""Brickroad: Hydrogenated Polyisobutene, Caprylic/Capric Triglyceride, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Isononyl Isononanoate, Euphorbia Cerifera Cera (Euphorbia Cerifera (Candelilla) Wax), Simmondsia Chinensis (Jojoba) Seed Oil, Polyisobutene, Octyldodecanol, Silica, Bis-Diglyceryl Polyacyladipate-2, Synthetic Wax, Tocopheryl Acetate, Macadamia Integrifolia Seed Oil, Cocos Nucifera (Coconut) Oil, Tocopherol, Ethylhexylglycerin, Phenoxyethanol, CI 15850 (Red 7 Lake), CI 45410 (Red 27), CI 77491 (Iron Oxides), CI 77492 (Iron Oxides), CI 77499 (Iron Oxides), CI 77891 (Titanium Dioxide).""}]",in_stock,The Slim Stick Lipstick,https://media.ulta.com/i/ulta/2625499
0.12 oz,"Nakedrose nude, satin finish",21.0,90886e052b844277,Urban Decay Cosmetics,"[""Cruelty Free"", ""Vegan""]",pimprod2026577,"BenefitsWith a new look and vegan makeup formula, Vice Lipstick gives you high-impact, long-lasting color in a single, hydrating swipe.Try 35 Los Angeles-inspired shades in three moisturizing, vibrant finishes: cream, matte, and shine.Find your favorite Vice lip color, from sheer pink and everyday nude, to bright orange and bold red lipstick.Forget dry, flaky lips-it's all about the comfy, hydrating feel and even coverage.Vice's creamy, moisturizing makeup formula gets a boost from aloe vera and avocado oil, ingredients known to be rich in antioxidants.Vice Lipstick is Urban Decay's love letter to L.A.","[{""ingredients"": ""Trimethylsiloxyphenyl Dimethicone, Isohexadecane, Octyldodecyl Neopentanoate, CI 77891/Titanium Dioxide, Polyethylene, Hydrogenated Styrene/Methylstyrene/Indene Copolymer, Vp/Hexadecene Copolymer, Acrylic Acid/Isobutyl Acrylate/Isobornyl Acrylate Copolymer, Hydrogenated Polyisobutene, CI 77491/Iron Oxides, Paraffin, Cera Microcristallina/Microcrystalline Wax/Cire Microcristalline, Vp/Eicosene Copolymer, CI 15850/Red 7, Synthetic Wax, Aluminum Hydroxide, CI 77499/Iron Oxides, Persea Gratissima Oil/Avocado Oil, Isopropyl Palmitate, Isopropyl Myristate, Silica, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Triethoxycaprylylsilane, Aloe Barbadensis Leaf Extract, Tocopherol, Helianthus Annuus Seed Oil/Sunflower Seed Oil, Rosmarinus Officinalis Leaf Extract/Rosemary Leaf Extract.""}]",in_stock,Vice Hydrating Lipstick,https://media.ulta.com/i/ulta/2584524
0.11 oz,373 Rose Celestiala light pink,48.0,90a2057d8ca22b84,Dior,,pimprod2036809,"BenefitsDresses lips in high-shine, intense color with 24-hour hydration**.FeaturesComposed with jasmine wax and plum oil, Dior Addict shine lipstick delivers 24-hour hydration** and 6 hours of radiant color***. Available in a wide range of trendy shades, this refillable lipstick offers vibrant color, hydration and glossy shine.","[{""ingredients"": ""Rose Celestial: Methyl Hydrogenated Rosinate, Squalane, Polyglyceryl-2 Triisostearate, Helianthus Annuus (Sunflower) Seed Wax, Dimer Dilinoleyl Dimer Dilinoleate, Hydrogenated Styrene/Methylstyrene/Indene Copolymer, Sorbitan Olivate, Stearyl Heptanoate, Trimethylolpropane Triisostearate, Cera Alba (Beeswax), Stearyl Caprylate, Sucrose Tetrastearate Triacetate, Oryza Sativa (Rice) Bran Wax, Calcium Aluminum Borosilicate, Jasminum Officinale (Jasmine) Flower Wax, Prunus Domestica Seed Oil, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Parfum (Fragrance), Propyl Gallate, Tocopherol, Tocopheryl Acetate, Jasminum Grandiflorum (Jasmine) Flower Extract. May Contain: CI 77491, CI 77499 (Iron Oxides), CI 77891 (Titanium Dioxide), CI 15985 (Yellow 6 Lake), CI 15850 (Red 7), CI 42090 (Blue 1 Lake).""}]",in_stock,Addict Shine Lipstick,https://media.ulta.com/i/ulta/2604331
